,Departament,Cdig,Tama,Robo,Intento_robo,Extorsión,Estafa o fraude,Daños,Amenazas,Secuestros,Final
11725,LA LIBERTAD,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
11726,LA LIBERTAD,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
11727,LA LIBERTAD,4100,MICRO,0,0,0,0,0,0,0,Nin
11728,LA LIBERTAD,1520,MICRO,0,0,0,0,0,0,0,Nin
11729,LA LIBERTAD,4520,PEQUEÑA,0,0,0,0,0,0,0,Nin
11730,LA LIBERTAD,4921,GRANDE,0,0,0,0,0,0,0,Nin
11731,LA LIBERTAD,7730,PEQUEÑA,0,0,0,0,0,0,0,Nin
11732,LA LIBERTAD,9609,PEQUEÑA,1,0,0,1,0,0,0,Rob_Est
11733,LAMBAYEQUE,810,PEQUEÑA,0,0,0,0,0,0,0,Nin
11734,LAMBAYEQUE,1812,MEDIANA,1,0,0,0,0,0,0,Rob
11735,LAMBAYEQUE,1072,PEQUEÑA,0,0,0,0,0,0,0,Nin
11736,LAMBAYEQUE,3530,MICRO,0,0,0,1,0,0,0,Est
11737,LAMBAYEQUE,4100,MEDIANA,0,0,0,0,0,0,0,Nin
11738,LAMBAYEQUE,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
11739,LAMBAYEQUE,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
11740,LAMBAYEQUE,4630,GRANDE,0,0,0,0,0,0,0,Nin
11741,LAMBAYEQUE,4711,GRANDE,1,0,0,0,0,0,0,Rob
11742,LAMBAYEQUE,4661,GRANDE,0,0,0,0,0,0,0,Nin
11743,LAMBAYEQUE,4630,MEDIANA,0,0,0,0,0,0,0,Nin
11744,LAMBAYEQUE,4719,MEDIANA,1,0,0,0,0,0,0,Rob
11745,LAMBAYEQUE,4771,PEQUEÑA,0,0,0,0,0,0,0,Nin
11746,LAMBAYEQUE,4752,MICRO,0,0,0,0,0,0,0,Nin
11747,LAMBAYEQUE,4923,GRANDE,1,0,0,0,0,0,0,Rob
11748,LAMBAYEQUE,4922,PEQUEÑA,1,0,0,0,0,0,0,Rob
11749,LAMBAYEQUE,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
11750,LAMBAYEQUE,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
11751,LAMBAYEQUE,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
11752,LAMBAYEQUE,5610,PEQUEÑA,0,0,1,0,0,0,0,Ext
11753,LAMBAYEQUE,5610,MICRO,1,0,0,0,0,0,0,Rob
11754,LAMBAYEQUE,6209,PEQUEÑA,0,0,0,0,0,0,0,Nin
11755,LAMBAYEQUE,6810,PEQUEÑA,0,0,0,0,0,0,0,Nin
11756,LAMBAYEQUE,7310,PEQUEÑA,0,0,0,0,0,0,0,Nin
11757,LAMBAYEQUE,7110,PEQUEÑA,1,0,0,0,0,0,0,Rob
11758,LAMBAYEQUE,8299,PEQUEÑA,1,0,0,0,0,0,0,Rob
11759,LAMBAYEQUE,8690,PEQUEÑA,0,0,0,0,0,0,0,Nin
11760,LAMBAYEQUE,9312,PEQUEÑA,0,0,0,0,0,0,0,Nin
11761,LA LIBERTAD,8299,PEQUEÑA,0,0,0,0,0,0,0,Nin
11762,LAMBAYEQUE,4540,GRANDE,0,0,0,0,0,0,0,Nin
11763,LAMBAYEQUE,4630,GRANDE,0,0,0,0,0,0,0,Nin
11764,LAMBAYEQUE,4630,MEDIANA,0,0,0,0,0,0,0,Nin
11765,LAMBAYEQUE,4721,PEQUEÑA,0,0,0,0,0,0,0,Nin
11766,LAMBAYEQUE,8299,PEQUEÑA,1,0,0,0,0,0,0,Rob
11767,LAMBAYEQUE,4630,PEQUEÑA,0,0,0,0,0,0,0,Nin
11768,LAMBAYEQUE,4923,MICRO,0,0,0,0,0,0,0,Nin
11769,LAMBAYEQUE,8510,PEQUEÑA,0,0,0,0,0,0,0,Nin
11770,LIMA,899,MEDIANA,0,0,0,0,0,0,0,Nin
11771,LIMA,1394,GRANDE,0,0,0,0,0,0,0,Nin
11772,LIMA,2022,GRANDE,0,0,0,0,1,0,0,Dan
11773,LIMA,1410,GRANDE,1,0,0,0,0,0,0,Rob
11774,LIMA,1511,GRANDE,0,0,0,0,0,0,0,Nin
11775,LIMA,1811,PEQUEÑA,0,0,0,0,0,0,0,Nin
11776,LIMA,4100,GRANDE,1,1,0,0,1,0,0,Rob_Int_Dan
11777,LIMA,4390,GRANDE,0,0,0,0,0,0,0,Nin
11778,LIMA,4649,GRANDE,0,0,0,0,0,0,0,Nin
11779,LIMA,4530,GRANDE,0,0,0,0,0,0,0,Nin
11780,LIMA,4663,GRANDE,0,0,0,0,0,0,0,Nin
11781,LIMA,4690,GRANDE,0,0,0,0,0,0,0,Nin
11782,LIMA,4772,GRANDE,0,0,0,0,0,0,0,Nin
11783,LIMA,4641,GRANDE,0,0,0,0,0,0,0,Nin
11784,LIMA,4772,GRANDE,1,0,0,0,0,0,0,Rob
11785,LIMA,4659,GRANDE,0,0,0,0,0,0,0,Nin
11786,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
11787,LIMA,4690,PEQUEÑA,0,0,0,0,0,0,0,Nin
11788,LIMA,4799,PEQUEÑA,1,1,0,0,0,0,0,Rob_Int
11789,LIMA,4641,PEQUEÑA,0,0,0,0,0,0,0,Nin
11790,LIMA,4690,MICRO,0,1,0,0,0,0,0,int
11791,LIMA,4922,GRANDE,1,1,1,1,0,1,0,Rob_Int_Ext_Est_Ame
11792,LIMA,5210,MEDIANA,0,0,0,0,0,0,0,Nin
11793,LIMA,4923,MEDIANA,1,0,0,0,0,0,0,Rob
11794,LIMA,4921,PEQUEÑA,0,0,0,0,0,0,0,Nin
11795,LIMA,5610,GRANDE,0,0,0,0,0,0,0,Nin
11796,LIMA,5610,MEDIANA,0,0,0,0,0,0,0,Nin
11797,LIMA,5610,MICRO,0,0,0,0,0,0,0,Nin
11798,LIMA,6209,MICRO,0,0,0,0,0,0,0,Nin
11799,LIMA,6419,MICRO,0,0,0,0,0,0,0,Nin
11800,LIMA,6810,MICRO,0,0,0,0,0,0,0,Nin
11801,LIMA,6810,MICRO,0,0,0,0,0,0,0,Nin
11802,LIMA,8299,MEDIANA,0,0,0,0,0,0,0,Nin
11803,LIMA,8530,MEDIANA,0,0,0,0,0,0,0,Nin
11804,LIMA,9609,GRANDE,0,0,0,0,0,0,0,Nin
11805,LIMA,4322,MICRO,0,0,0,1,0,0,0,Est
11806,LIMA,2029,GRANDE,0,0,0,0,0,0,0,Nin
11807,LIMA,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
11808,LIMA,899,GRANDE,0,0,0,0,0,0,0,Nin
11809,LIMA,1040,GRANDE,0,0,0,0,0,0,0,Nin
11810,LIMA,4690,GRANDE,1,0,0,0,0,0,0,Rob
11811,LIMA,2829,GRANDE,0,0,0,0,0,0,0,Nin
11812,LIMA,2790,GRANDE,0,0,0,0,0,0,0,Nin
11813,LIMA,6209,PEQUEÑA,0,0,0,0,0,0,0,Nin
11814,LIMA,1410,PEQUEÑA,0,0,0,0,0,0,0,Nin
11815,LIMA,3830,MICRO,0,0,0,0,0,0,0,Nin
11816,LIMA,4100,MICRO,0,0,0,0,0,0,0,Nin
11817,LIMA,4661,GRANDE,1,0,0,0,0,0,0,Rob
11818,LIMA,4690,GRANDE,0,0,0,0,0,0,0,Nin
11819,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
11820,LIMA,4721,MEDIANA,0,0,0,0,0,0,0,Nin
11821,LIMA,4923,GRANDE,0,0,0,0,0,0,0,Nin
11822,LIMA,4690,GRANDE,0,0,0,0,0,0,0,Nin
11823,LIMA,4923,GRANDE,0,0,0,0,0,0,0,Nin
11824,LIMA,4923,MEDIANA,0,0,0,0,0,0,0,Nin
11825,LIMA,4923,MEDIANA,0,0,0,0,0,0,0,Nin
11826,LIMA,4923,MICRO,0,0,0,0,0,0,0,Nin
11827,LIMA,6190,MEDIANA,0,0,0,0,0,0,0,Nin
11828,LIMA,7020,PEQUEÑA,0,0,0,0,0,0,0,Nin
11829,LIMA,7730,GRANDE,0,0,0,0,0,0,0,Nin
11830,LIMA,8690,GRANDE,0,0,0,0,0,0,0,Nin
11831,LIMA,9609,GRANDE,0,0,0,0,0,0,0,Nin
11832,LIMA,9609,MEDIANA,0,0,0,0,0,0,0,Nin
11833,LIMA,6190,MICRO,0,0,0,0,0,0,0,Nin
11834,LIMA,1410,GRANDE,0,0,0,0,0,0,0,Nin
11835,LIMA,5610,GRANDE,1,0,0,0,0,0,0,Rob
11836,LIMA,6020,GRANDE,0,0,0,0,0,0,0,Nin
11837,LIMA,5911,MEDIANA,0,0,0,0,0,0,0,Nin
11838,LIMA,1811,MEDIANA,0,0,0,0,0,0,0,Nin
11839,LIMA,6190,GRANDE,0,0,0,0,0,0,0,Nin
11840,LIMA,6810,MICRO,0,0,0,0,0,0,0,Nin
11841,LIMA,311,PEQUEÑA,0,0,0,0,0,0,0,Nin
11842,LIMA,4921,GRANDE,1,1,0,0,1,0,0,Rob_Int_Dan
11843,LIMA,6810,PEQUEÑA,0,0,0,0,0,0,0,Nin
11844,LIMA,1701,GRANDE,0,0,0,0,0,0,0,Nin
11845,LIMA,2593,GRANDE,0,0,0,0,0,0,0,Nin
11846,LIMA,1102,GRANDE,0,0,0,0,0,0,0,Nin
11847,LIMA,1102,GRANDE,0,0,0,0,0,0,0,Nin
11848,LIMA,1071,MEDIANA,0,0,0,0,0,0,0,Nin
11849,LIMA,2220,MEDIANA,0,0,0,0,0,0,0,Nin
11850,LIMA,3510,MICRO,0,0,0,0,0,0,0,Nin
11851,LIMA,4290,GRANDE,0,0,0,0,0,0,0,Nin
11852,LIMA,4100,MEDIANA,0,0,0,0,0,0,0,Nin
11853,LIMA,4690,GRANDE,0,1,0,0,0,0,0,int
11854,LIMA,4690,PEQUEÑA,0,1,0,0,0,0,0,int
11855,LIMA,4921,PEQUEÑA,0,0,0,0,0,0,0,Nin
11856,LIMA,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
11857,LIMA,6010,GRANDE,0,0,0,0,0,0,0,Nin
11858,LIMA,6010,GRANDE,0,0,0,0,0,0,0,Nin
11859,LIMA,7730,MEDIANA,0,0,0,0,0,0,0,Nin
11860,LIMA,8549,MICRO,0,0,0,0,0,0,0,Nin
11861,LIMA,9321,PEQUEÑA,0,1,0,0,0,0,0,int
11862,LIMA,9200,PEQUEÑA,0,0,0,0,0,0,0,Nin
11863,LIMA,9609,GRANDE,0,0,0,0,0,0,0,Nin
11864,LIMA,311,PEQUEÑA,0,0,0,0,0,0,0,Nin
11865,LIMA,1410,GRANDE,0,0,0,0,0,0,0,Nin
11866,LIMA,2399,GRANDE,0,0,0,0,0,0,0,Nin
11867,LIMA,3811,GRANDE,1,0,0,0,0,0,0,Rob
11868,LIMA,4923,MEDIANA,0,1,0,0,0,0,0,int
11869,LIMA,4923,MICRO,0,1,0,0,0,0,0,int
11870,LIMA,8521,MICRO,0,0,0,0,0,0,0,Nin
11871,LIMA,8690,MEDIANA,0,0,0,0,0,0,0,Nin
11872,LIMA,4651,MEDIANA,0,0,0,0,1,0,0,Dan
11873,LIMA,1393,MICRO,0,0,0,0,0,0,0,Nin
11874,LIMA,2220,GRANDE,0,0,0,0,0,0,0,Nin
11875,LIMA,2599,MEDIANA,0,0,0,0,0,0,0,Nin
11876,LIMA,3100,MEDIANA,0,0,0,0,0,0,0,Nin
11877,LIMA,2219,MEDIANA,0,0,0,0,0,0,0,Nin
11878,LIMA,2511,MICRO,1,0,0,0,0,0,0,Rob
11879,LIMA,4663,GRANDE,0,0,0,1,0,0,0,Est
11880,LIMA,6810,MEDIANA,0,0,0,0,0,0,0,Nin
11881,LIMA,9609,MEDIANA,0,0,0,0,0,0,0,Nin
11882,LIMA,899,GRANDE,0,0,0,0,0,0,0,Nin
11883,LIMA,2023,GRANDE,0,0,0,0,0,0,0,Nin
11884,LIMA,1020,GRANDE,0,0,0,0,0,0,0,Nin
11885,LIMA,4772,GRANDE,1,0,1,0,1,0,0,Rob_Ext_Dan
11886,LIMA,4799,MEDIANA,0,1,0,0,0,0,0,int
11887,LIMA,4690,MICRO,0,0,0,0,0,0,0,Nin
11888,LIMA,5610,MEDIANA,0,1,0,0,0,0,0,int
11889,LIMA,5610,MICRO,0,0,0,0,0,0,0,Nin
11890,LIMA,8530,GRANDE,0,0,0,0,0,0,0,Nin
11891,LIMA,8530,GRANDE,0,0,0,0,0,0,0,Nin
11892,LIMA,8690,MEDIANA,0,0,0,0,0,0,0,Nin
11893,LAMBAYEQUE,3530,PEQUEÑA,0,0,0,0,0,0,0,Nin
11894,LIMA,4100,MEDIANA,1,0,0,0,0,0,0,Rob
11895,LIMA,4510,GRANDE,0,0,0,1,0,0,0,Est
11896,LIMA,4641,GRANDE,0,0,0,0,0,0,0,Nin
11897,LIMA,5610,GRANDE,0,0,0,0,0,0,0,Nin
11898,LIMA,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
11899,LIMA,6619,GRANDE,0,0,0,0,0,0,0,Nin
11900,LIMA,6810,MICRO,0,0,0,0,0,0,0,Nin
11901,LIMA,6810,MICRO,0,0,0,0,0,0,0,Nin
11902,LIMA,8299,PEQUEÑA,0,0,0,0,0,0,0,Nin
11903,LIMA,8521,GRANDE,0,0,0,0,0,0,0,Nin
11904,LIMA,8530,GRANDE,1,0,0,0,0,0,0,Rob
11905,LIMA,2592,PEQUEÑA,1,0,0,0,0,0,0,Rob
11906,LIMA,3520,MICRO,0,0,0,0,0,0,0,Nin
11907,LIMA,6810,MEDIANA,0,0,0,0,0,0,0,Nin
11908,LIMA,4772,GRANDE,0,0,0,0,0,0,0,Nin
11909,LIMA,4659,GRANDE,0,0,0,0,0,0,0,Nin
11910,LIMA,4641,GRANDE,0,0,0,0,0,0,0,Nin
11911,LIMA,4661,GRANDE,0,0,0,0,0,0,0,Nin
11912,LIMA,4641,MEDIANA,0,0,0,0,0,0,0,Nin
11913,LIMA,4922,GRANDE,0,0,0,0,0,0,0,Nin
11914,LIMA,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
11915,LIMA,6190,MICRO,1,0,0,1,0,0,0,Rob_Est
11916,LIMA,8620,GRANDE,0,0,0,0,0,0,0,Nin
11917,LIMA,9200,MEDIANA,1,1,0,0,0,0,0,Rob_Int
11918,LIMA,9499,GRANDE,0,0,0,0,0,0,0,Nin
11919,LIMA,4620,GRANDE,0,0,0,0,0,0,0,Nin
11920,LIMA,899,PEQUEÑA,1,0,0,0,0,0,0,Rob
11921,LIMA,4649,GRANDE,0,0,0,0,0,0,0,Nin
11922,LIMA,4690,GRANDE,0,0,0,0,1,0,0,Dan
11923,LIMA,5610,GRANDE,0,0,0,0,0,0,0,Nin
11924,LIMA,5610,GRANDE,0,0,0,0,0,0,0,Nin
11925,LIMA,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
11926,LIMA,6209,GRANDE,0,0,0,0,0,0,0,Nin
11927,LIMA,6130,MEDIANA,0,0,0,0,0,0,0,Nin
11928,LIMA,8530,PEQUEÑA,0,0,0,0,0,0,0,Nin
11929,LIMA,9200,GRANDE,1,1,0,0,0,0,0,Rob_Int
11930,LIMA,9499,MEDIANA,0,0,0,0,0,0,0,Nin
11931,LIMA,1702,GRANDE,0,1,0,0,0,0,0,int
11932,LIMA,2599,GRANDE,0,0,0,0,0,0,0,Nin
11933,LIMA,1410,GRANDE,1,0,0,0,0,0,0,Rob
11934,LIMA,3510,PEQUEÑA,0,0,0,0,0,0,0,Nin
11935,LIMA,4663,GRANDE,1,1,0,0,0,0,0,Rob_Int
11936,LIMA,4690,PEQUEÑA,0,0,1,0,1,0,0,Ext_Dan
11937,LIMA,4773,MICRO,1,0,0,0,0,0,0,Rob
11938,LIMA,4923,PEQUEÑA,1,0,0,1,0,0,0,Rob_Est
11939,LIMA,5320,MICRO,0,0,0,0,0,0,0,Nin
11940,LIMA,5610,MEDIANA,0,0,0,0,0,0,0,Nin
11941,LIMA,7110,MEDIANA,0,0,0,0,0,0,0,Nin
11942,LIMA,8521,PEQUEÑA,0,0,0,0,0,0,0,Nin
11943,LIMA,9200,GRANDE,0,0,0,0,0,0,0,Nin
11944,LIMA,9609,MEDIANA,1,0,1,1,0,1,0,Rob_Ext_Est_Ame
11945,LIMA,3830,MICRO,0,0,0,0,0,0,0,Nin
11946,LIMA,1071,GRANDE,0,0,0,0,0,0,0,Nin
11947,LIMA,4690,GRANDE,0,0,0,0,0,0,0,Nin
11948,LIMA,1071,GRANDE,0,0,0,0,0,0,0,Nin
11949,LIMA,2511,GRANDE,0,0,0,0,0,0,0,Nin
11950,LIMA,2391,PEQUEÑA,0,0,0,0,0,0,0,Nin
11951,LIMA,3520,PEQUEÑA,1,0,0,0,0,0,0,Rob
11952,LIMA,3830,MICRO,0,0,0,0,0,0,0,Nin
11953,LIMA,4669,GRANDE,1,0,0,0,1,0,0,Rob_Dan
11954,LIMA,4630,MEDIANA,0,0,0,0,0,0,0,Nin
11955,LIMA,3811,GRANDE,0,0,0,0,0,0,0,Nin
11956,LIMA,4921,MICRO,0,0,0,0,0,0,0,Nin
11957,LIMA,9601,GRANDE,1,0,0,0,0,0,0,Rob
11958,LIMA,2220,GRANDE,0,0,0,0,0,0,0,Nin
11959,LIMA,1010,GRANDE,0,0,0,0,0,0,0,Nin
11960,LIMA,2220,GRANDE,1,0,0,0,0,0,0,Rob
11961,LIMA,2100,GRANDE,0,1,0,0,0,0,0,int
11962,LIMA,2511,MEDIANA,0,0,0,0,0,0,0,Nin
11963,LIMA,3314,PEQUEÑA,0,0,0,0,0,0,0,Nin
11964,LIMA,3830,MICRO,0,0,0,0,0,0,0,Nin
11965,LIMA,4661,GRANDE,0,0,0,0,0,0,0,Nin
11966,LIMA,4923,GRANDE,0,0,0,0,0,0,0,Nin
11967,LA LIBERTAD,1075,PEQUEÑA,1,0,0,0,0,0,0,Rob
11968,LIMA,4100,MEDIANA,0,0,0,0,0,0,0,Nin
11969,LIMA,4659,GRANDE,0,0,0,0,0,0,0,Nin
11970,LIMA,6209,MEDIANA,0,0,0,0,0,0,0,Nin
11971,LIMA,8121,MICRO,0,0,0,0,0,0,0,Nin
11972,LIMA,8020,MEDIANA,0,0,0,0,0,0,0,Nin
11973,LIMA,1020,GRANDE,0,0,0,0,0,0,0,Nin
11974,LIMA,4773,GRANDE,0,0,0,0,0,0,0,Nin
11975,LIMA,6209,MICRO,0,0,0,0,0,0,0,Nin
11976,LIMA,8610,GRANDE,0,0,0,0,0,0,0,Nin
11977,ÁNCASH,311,PEQUEÑA,1,0,0,0,0,0,0,Rob
11978,LIMA,910,GRANDE,0,0,0,0,0,0,0,Nin
11979,LIMA,7310,GRANDE,1,0,0,0,0,0,0,Rob
11980,LIMA,2030,PEQUEÑA,0,0,0,0,0,0,0,Nin
11981,LIMA,3510,GRANDE,0,0,0,0,0,0,0,Nin
11982,LIMA,4390,GRANDE,0,0,0,0,0,0,0,Nin
11983,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
11984,LIMA,4210,GRANDE,0,0,0,0,0,0,0,Nin
11985,LIMA,4330,MEDIANA,0,0,0,0,0,0,0,Nin
11986,LIMA,4100,MEDIANA,0,0,0,0,0,0,0,Nin
11987,LIMA,4100,MEDIANA,0,0,0,0,0,0,0,Nin
11988,LIMA,4641,GRANDE,0,0,0,0,0,0,0,Nin
11989,LIMA,4690,GRANDE,0,0,0,0,0,0,0,Nin
11990,LIMA,4652,GRANDE,0,0,0,0,0,0,0,Nin
11991,LIMA,4772,MEDIANA,0,0,0,0,0,0,0,Nin
11992,LIMA,4711,MICRO,0,0,0,0,0,0,0,Nin
11993,LIMA,5110,GRANDE,0,0,0,0,0,0,0,Nin
11994,LIMA,5110,GRANDE,0,0,0,0,0,0,0,Nin
11995,CALLAO,5229,GRANDE,0,0,0,0,0,0,0,Nin
11996,LIMA,5224,MEDIANA,0,0,0,0,0,0,0,Nin
11997,LIMA,4923,MEDIANA,0,0,0,0,0,0,0,Nin
11998,LIMA,5610,GRANDE,0,0,0,0,0,0,0,Nin
11999,LIMA,5510,MEDIANA,1,0,0,0,0,0,0,Rob
12000,LIMA,5610,MEDIANA,0,0,0,0,0,0,0,Nin
12001,LIMA,5510,PEQUEÑA,0,0,0,1,0,0,0,Est
12002,LIMA,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
12003,LIMA,5610,MICRO,0,0,0,0,0,0,0,Nin
12004,LIMA,6190,GRANDE,1,0,0,0,0,0,0,Rob
12005,LIMA,5914,MEDIANA,0,0,0,0,0,0,0,Nin
12006,LIMA,5811,MEDIANA,0,0,0,0,0,0,0,Nin
12007,LIMA,6202,PEQUEÑA,0,0,0,0,0,0,0,Nin
12008,LIMA,6499,GRANDE,0,0,0,0,0,0,0,Nin
12009,LIMA,6612,PEQUEÑA,0,0,0,0,0,0,0,Nin
12010,LIMA,6629,PEQUEÑA,0,0,0,0,0,0,0,Nin
12011,LIMA,6499,MICRO,0,0,0,0,0,0,0,Nin
12012,LIMA,6820,GRANDE,0,0,0,0,0,0,0,Nin
12013,LIMA,6810,MEDIANA,0,0,0,0,0,0,0,Nin
12014,LIMA,6810,MEDIANA,0,0,0,0,0,0,0,Nin
12015,LIMA,6810,PEQUEÑA,0,0,1,0,0,0,0,Ext
12016,LIMA,7110,GRANDE,0,0,0,0,0,0,0,Nin
12017,LIMA,7990,GRANDE,0,0,0,0,0,0,0,Nin
12018,LIMA,7020,GRANDE,0,0,0,0,0,0,0,Nin
12019,LIMA,7911,GRANDE,0,0,0,0,0,0,0,Nin
12020,LIMA,8549,GRANDE,1,0,0,0,0,0,0,Rob
12021,LIMA,8549,GRANDE,0,0,0,0,0,0,0,Nin
12022,LIMA,8530,MEDIANA,0,0,0,0,0,0,0,Nin
12023,LIMA,8690,GRANDE,0,0,0,0,0,0,0,Nin
12024,LIMA,9000,GRANDE,0,0,0,0,0,0,0,Nin
12025,LIMA,9000,MEDIANA,0,0,0,0,0,0,0,Nin
12026,LIMA,729,GRANDE,0,0,0,0,0,0,0,Nin
12027,LIMA,3811,PEQUEÑA,0,0,0,0,0,0,0,Nin
12028,LIMA,2220,PEQUEÑA,0,0,0,0,0,0,0,Nin
12029,LIMA,2592,PEQUEÑA,0,0,0,1,0,0,0,Est
12030,LIMA,4663,GRANDE,0,0,0,0,0,0,0,Nin
12031,LIMA,4799,PEQUEÑA,0,0,0,0,0,0,0,Nin
12032,LIMA,9000,MICRO,0,0,0,0,0,0,0,Nin
12033,LIMA,4290,MEDIANA,0,1,0,0,0,0,0,int
12034,LIMA,7110,MICRO,0,0,0,0,0,0,0,Nin
12035,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
12036,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
12037,LIMA,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
12038,LIMA,4100,MICRO,0,0,0,0,0,0,0,Nin
12039,LIMA,4659,GRANDE,0,0,0,0,0,0,0,Nin
12040,LIMA,4741,GRANDE,1,1,0,1,0,0,0,Rob_Int_Est
12041,LIMA,4652,GRANDE,1,1,0,0,0,0,0,Rob_Int
12042,LIMA,4620,MEDIANA,0,0,0,0,0,0,0,Nin
12043,LIMA,6209,MEDIANA,0,0,0,0,0,0,0,Nin
12044,LIMA,6190,PEQUEÑA,0,0,0,0,0,0,0,Nin
12045,LIMA,6629,GRANDE,0,0,0,0,0,0,0,Nin
12046,LIMA,6629,MICRO,0,0,0,0,0,0,0,Nin
12047,LIMA,8690,PEQUEÑA,0,0,0,0,0,0,0,Nin
12048,LIMA,8620,MICRO,0,0,0,0,0,0,0,Nin
12049,LIMA,9200,GRANDE,0,0,0,0,0,0,0,Nin
12050,LIMA,6190,GRANDE,0,0,0,0,0,0,0,Nin
12051,LIMA,321,PEQUEÑA,0,0,0,0,0,0,0,Nin
12052,LIMA,620,GRANDE,0,0,0,0,0,0,0,Nin
12053,LIMA,729,GRANDE,1,0,0,0,0,0,0,Rob
12054,LIMA,729,PEQUEÑA,0,0,0,0,0,0,0,Nin
12055,LIMA,2029,GRANDE,0,0,0,0,0,0,0,Nin
12056,LIMA,1020,GRANDE,0,0,0,0,0,0,0,Nin
12057,LIMA,1104,GRANDE,0,0,0,0,0,0,0,Nin
12058,LIMA,2420,GRANDE,0,0,0,0,0,0,0,Nin
12059,LIMA,3600,MICRO,0,0,0,0,0,0,0,Nin
12060,LIMA,4390,GRANDE,0,0,0,0,0,0,0,Nin
12061,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
12062,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
12063,LIMA,4390,GRANDE,0,0,0,0,0,0,0,Nin
12064,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
12065,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
12066,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
12067,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
12068,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
12069,LIMA,4100,MEDIANA,0,0,0,0,0,0,0,Nin
12070,LIMA,4100,MEDIANA,0,0,0,0,0,0,0,Nin
12071,LIMA,4649,GRANDE,0,0,0,0,0,0,0,Nin
12072,LIMA,4649,GRANDE,0,0,0,0,0,0,0,Nin
12073,LIMA,4799,GRANDE,0,0,0,0,0,0,0,Nin
12074,LIMA,4690,MEDIANA,0,0,0,0,0,0,0,Nin
12075,LIMA,5229,GRANDE,1,0,0,0,0,0,0,Rob
12076,LIMA,5223,GRANDE,0,0,0,0,0,0,0,Nin
12077,LIMA,5210,GRANDE,0,0,1,0,0,1,0,Ext_Ame
12078,LIMA,5229,GRANDE,0,0,0,0,0,0,0,Nin
12079,LIMA,5229,GRANDE,0,0,0,0,0,0,0,Nin
12080,LIMA,5510,GRANDE,0,0,0,0,0,0,0,Nin
12081,LIMA,5510,GRANDE,0,0,0,0,0,0,0,Nin
12082,LIMA,5590,GRANDE,0,0,0,0,0,0,0,Nin
12083,LIMA,5610,GRANDE,0,0,0,0,0,0,0,Nin
12084,LIMA,5610,MICRO,0,0,0,0,0,0,0,Nin
12085,LIMA,5914,GRANDE,0,0,0,0,0,0,0,Nin
12086,LIMA,6202,GRANDE,0,0,0,0,0,0,0,Nin
12087,LIMA,6209,GRANDE,0,0,0,0,0,0,0,Nin
12088,LIMA,6209,GRANDE,0,0,0,0,0,0,0,Nin
12089,LIMA,6202,MEDIANA,0,0,0,0,0,0,0,Nin
12090,LIMA,6209,MICRO,0,0,0,0,0,0,0,Nin
12091,LIMA,6419,GRANDE,0,0,0,0,0,0,0,Nin
12092,LIMA,6512,GRANDE,0,0,0,0,0,0,0,Nin
12093,LIMA,6511,GRANDE,0,0,0,0,0,0,0,Nin
12094,LIMA,6419,GRANDE,1,0,0,0,0,0,0,Rob
12095,LIMA,6611,GRANDE,0,0,0,0,0,0,0,Nin
12096,LIMA,6629,GRANDE,0,0,0,0,0,0,0,Nin
12097,LIMA,6499,MEDIANA,0,0,0,0,0,0,0,Nin
12098,LIMA,6629,PEQUEÑA,0,0,0,0,0,0,0,Nin
12099,LIMA,6499,PEQUEÑA,0,0,0,0,0,0,0,Nin
12100,LIMA,6499,MICRO,0,0,0,0,0,0,0,Nin
12101,LIMA,6810,GRANDE,0,0,0,0,0,0,0,Nin
12102,LIMA,6810,GRANDE,0,0,0,0,0,0,0,Nin
12103,LIMA,6820,GRANDE,0,0,0,0,0,0,0,Nin
12104,LIMA,6820,GRANDE,0,0,0,0,0,0,0,Nin
12105,LIMA,6810,GRANDE,0,0,0,0,0,0,0,Nin
